timestamp,value,plant_line
2024-09-25T04:06:00Z,4,Cream Packing Line 2
2024-09-25T04:12:00Z,4,Cream Packing Line 2
2024-09-25T04:18:00Z,4,Cream Packing Line 2
2024-09-25T04:24:00Z,4,Cream Packing Line 2
2024-09-25T04:30:00Z,4,Cream Packing Line 2
2024-09-25T04:36:00Z,4,Cream Packing Line 2
2024-09-25T04:42:00Z,4,Cream Packing Line 2
2024-09-25T04:48:00Z,4,Cream Packing Line 2
2024-09-25T04:54:00Z,4,Cream Packing Line 2
2024-09-25T05:00:00Z,4,Cream Packing Line 2
2024-09-25T05:06:00Z,4,Cream Packing Line 2
2024-09-25T05:12:00Z,4,Cream Packing Line 2
2024-09-25T05:18:00Z,4,Cream Packing Line 2
2024-09-25T05:24:00Z,4,Cream Packing Line 2
